0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333287e-02,-2.686595125123858452e-01
6.666666666666666574e-02,5.447845906019210815e-03
1.000000000000000056e-01,1.755190221592783928e-01
1.333333333333333315e-01,2.127682697027921677e-01
1.666666666666666574e-01,1.990329148247838020e-01
2.000000000000000111e-01,1.715048309415578842e-01
2.333333333333333370e-01,1.395619846880435944e-01
2.666666666666666630e-01,1.061309874057769775e-01
2.999999999999999889e-01,7.246803492307662964e-02
3.333333333333333148e-01,3.946322947740554810e-02
3.666666666666666408e-01,7.995720952749252319e-03
4.000000000000000222e-01,-2.104522660374641418e-02
4.333333333333333481e-01,-4.687841981649398804e-02
4.666666666666666741e-01,-6.896456703543663025e-02
5.000000000000000000e-01,-8.708104491233825684e-02
5.333333333333333259e-01,-1.013008877635002136e-01
5.666666666666666519e-01,-1.118954736739397049e-01
5.999999999999999778e-01,-1.192251127213239670e-01
6.333333333333333037e-01,-1.236863806843757629e-01
6.666666666666666297e-01,-1.257258863188326359e-01
6.999999999999999556e-01,-1.259113359265029430e-01
7.333333333333332815e-01,-1.250062650069594383e-01
7.666666666666666075e-01,-1.239403383806347847e-01
8.000000000000000444e-01,-1.235869154334068298e-01
8.333333333333333703e-01,-1.243833359330892563e-01
8.666666666666666963e-01,-1.261138916015625000e-01
9.000000000000000222e-01,-1.280969381332397461e-01
9.333333333333333481e-01,-1.295771263539791107e-01
9.666666666666666741e-01,-1.299867779016494751e-01
1.000000000000000000e+00,-1.289957016706466675e-01
1.033333333333333215e+00,-1.264651492238044739e-01
1.066666666666666652e+00,-1.223978027701377869e-01
1.100000000000000089e+00,-1.168917864561080933e-01
1.133333333333333304e+00,-1.101016625761985779e-01
1.166666666666666741e+00,-1.022111624479293823e-01
1.199999999999999956e+00,-9.340982884168624878e-02
1.233333333333333393e+00,-8.387960493564605713e-02
1.266666666666666607e+00,-7.378600537776947021e-02
1.300000000000000044e+00,-6.327196955680847168e-02
1.333333333333333259e+00,-5.245909094810485840e-02
1.366666666666666696e+00,-4.145041108131408691e-02
1.399999999999999911e+00,-3.032796084880828857e-02
1.433333333333333348e+00,-1.916103065013885498e-02
1.466666666666666563e+00,-8.006393909454345703e-03
1.500000000000000000e+00,3.089234232902526855e-03
1.533333333333333215e+00,1.408539712429046631e-02
1.566666666666666652e+00,2.494454383850097656e-02
1.600000000000000089e+00,3.563046455383300781e-02
1.633333333333333304e+00,4.610694944858551025e-02
1.666666666666666741e+00,5.633644759654998779e-02
1.699999999999999956e+00,6.628096103668212891e-02
1.733333333333333393e+00,7.590137422084808350e-02
1.766666666666666607e+00,8.515521883964538574e-02
1.800000000000000044e+00,9.400080889463424683e-02
1.833333333333333259e+00,1.023964583873748779e-01
1.866666666666666696e+00,1.103023812174797058e-01
1.899999999999999911e+00,1.176823675632476807e-01
1.933333333333333348e+00,1.245052367448806763e-01
1.966666666666666563e+00,1.307451725006103516e-01
2.000000000000000000e+00,1.363842934370040894e-01
2.033333333333333215e+00,1.414151675999164581e-01
2.066666666666666430e+00,1.458399742841720581e-01
2.100000000000000089e+00,1.496720686554908752e-01
2.133333333333333304e+00,1.529376860707998276e-01
2.166666666666666519e+00,1.556727290153503418e-01
2.200000000000000178e+00,1.579207833856344223e-01
2.233333333333333393e+00,1.597286516334861517e-01
2.266666666666666607e+00,1.611363294068723917e-01
2.299999999999999822e+00,1.621614955365657806e-01
2.333333333333333481e+00,1.627811137586832047e-01
2.366666666666666696e+00,1.629049703478813171e-01
2.399999999999999911e+00,1.623548381030559540e-01
2.433333333333333126e+00,1.608634740114212036e-01
2.466666666666666785e+00,1.581019163131713867e-01
2.500000000000000000e+00,1.537532731890678406e-01
2.533333333333333215e+00,1.476094499230384827e-01
2.566666666666666430e+00,1.396499946713447571e-01
2.600000000000000089e+00,1.300503686070442200e-01
2.633333333333333304e+00,1.191248372197151184e-01
2.666666666666666519e+00,1.072356104850769043e-01
2.700000000000000178e+00,9.471617639064788818e-02
2.733333333333333393e+00,8.183687925338745117e-02
2.766666666666666607e+00,6.880626082420349121e-02
2.799999999999999822e+00,5.578503012657165527e-02
2.833333333333333481e+00,4.289969801902770996e-02
2.866666666666666696e+00,3.025643527507781982e-02
2.899999999999999911e+00,1.794598996639251709e-02
2.933333333333333126e+00,6.045922636985778809e-03
2.966666666666666785e+00,-5.376040935516357422e-03
3.000000000000000000e+00,-1.625843346118927002e-02
3.033333333333333215e+00,-2.654694020748138428e-02
3.066666666666666430e+00,-3.619551658630371094e-02
3.100000000000000089e+00,-4.516214132308959961e-02
3.133333333333333304e+00,-5.340792238712310791e-02
3.166666666666666519e+00,-6.090536713600158691e-02
3.200000000000000178e+00,-6.763301789760589600e-02
3.233333333333333393e+00,-7.357522845268249512e-02
3.266666666666666607e+00,-7.872663438320159912e-02
3.299999999999999822e+00,-8.308734744787216187e-02
3.333333333333333481e+00,-8.666720241308212280e-02
3.366666666666666696e+00,-8.948396891355514526e-02
3.399999999999999911e+00,-9.156368672847747803e-02
3.433333333333333126e+00,-9.293753653764724731e-02
3.466666666666666785e+00,-9.364318102598190308e-02
3.500000000000000000e+00,-9.372264146804809570e-02
3.533333333333333215e+00,-9.322050958871841431e-02
3.566666666666666430e+00,-9.218618273735046387e-02
3.600000000000000089e+00,-9.066939353942871094e-02
3.633333333333333304e+00,-8.872272446751594543e-02
3.666666666666666519e+00,-8.639959618449211121e-02
3.699999999999999734e+00,-8.374812081456184387e-02
3.733333333333333393e+00,-8.082093670964241028e-02
3.766666666666666607e+00,-7.766727358102798462e-02
3.799999999999999822e+00,-7.433284074068069458e-02
3.833333333333333481e+00,-7.086153142154216766e-02
3.866666666666666696e+00,-6.729489192366600037e-02
3.899999999999999911e+00,-6.367184221744537354e-02
3.933333333333333126e+00,-6.002473644912242889e-02
3.966666666666666785e+00,-5.638664122670888901e-02
4.000000000000000000e+00,-5.278511904180049896e-02
4.033333333333333215e+00,-4.924113862216472626e-02
4.066666666666666430e+00,-4.577380022965371609e-02
4.099999999999999645e+00,-4.240151698468253016e-02
4.133333333333332860e+00,-3.913678141543641686e-02
4.166666666666666963e+00,-3.598893759772181511e-02
4.200000000000000178e+00,-3.296467708423733711e-02
4.233333333333333393e+00,-3.006789833307266235e-02
4.266666666666666607e+00,-2.729906234890222549e-02
4.299999999999999822e+00,-2.465684898197650909e-02
4.333333333333333037e+00,-2.213940024375915527e-02
4.366666666666666252e+00,-1.974274870008230209e-02
4.400000000000000355e+00,-1.746151596307754517e-02
4.433333333333333570e+00,-1.528808847069740295e-02
4.466666666666666785e+00,-1.321543939411640167e-02
4.500000000000000000e+00,-1.123627647757530212e-02
4.533333333333333215e+00,-9.342916309833526611e-03
4.566666666666666430e+00,-7.527451962232589722e-03
4.599999999999999645e+00,-5.783485248684883118e-03
4.633333333333332860e+00,-4.106489941477775574e-03
4.666666666666666963e+00,-2.488195896148681641e-03
4.700000000000000178e+00,-9.227637201547622681e-04
4.733333333333333393e+00,5.933828651905059814e-04
4.766666666666666607e+00,2.061417326331138611e-03
4.799999999999999822e+00,3.482988104224205017e-03
4.833333333333333037e+00,4.859771579504013062e-03
4.866666666666666252e+00,6.191935390233993530e-03
4.900000000000000355e+00,7.478892803192138672e-03
4.933333333333333570e+00,8.716480806469917297e-03
4.966666666666666785e+00,9.902995079755783081e-03
5.000000000000000000e+00,1.103323884308338165e-02
5.033333333333333215e+00,1.210288144648075104e-02
5.066666666666666430e+00,1.310862600803375244e-02
5.099999999999999645e+00,1.404488459229469299e-02
5.133333333333332860e+00,1.490570604801177979e-02
5.166666666666666963e+00,1.568554434925317764e-02
5.200000000000000178e+00,1.638033427298069000e-02
5.233333333333333393e+00,1.698550768196582794e-02
5.266666666666666607e+00,1.749706920236349106e-02
5.299999999999999822e+00,1.791207119822502136e-02
5.333333333333333037e+00,1.822852995246648788e-02
5.366666666666666252e+00,1.844460144639015198e-02
5.400000000000000355e+00,1.855957321822643280e-02
5.433333333333333570e+00,1.857373164966702461e-02
5.466666666666666785e+00,1.848840387538075447e-02
5.500000000000000000e+00,1.830665976740419865e-02
5.533333333333333215e+00,1.803276994905900210e-02
5.566666666666666430e+00,1.766948909789789468e-02
5.599999999999999645e+00,1.722372137010097504e-02
5.633333333333332860e+00,1.670112018473446369e-02
5.666666666666666963e+00,1.610756968148052692e-02
5.700000000000000178e+00,1.545128412544727325e-02
5.733333333333333393e+00,1.474044984206557274e-02
5.766666666666666607e+00,1.398166408762335777e-02
5.799999999999999822e+00,1.318274298682808876e-02
5.833333333333333037e+00,1.235150266438722610e-02
5.866666666666666252e+00,1.149491406977176666e-02
5.900000000000000355e+00,1.062009483575820923e-02
5.933333333333333570e+00,9.733946062624454498e-03
5.966666666666666785e+00,8.842321112751960754e-03
6.000000000000000000e+00,7.951017469167709351e-03
6.033333333333333215e+00,7.064603269100189209e-03
6.066666666666666430e+00,6.187423132359981537e-03
6.099999999999999645e+00,5.322857759892940521e-03
6.133333333333332860e+00,4.474064335227012634e-03
6.166666666666666963e+00,3.643222153186798096e-03
6.200000000000000178e+00,2.832300961017608643e-03
6.233333333333333393e+00,2.041272819042205811e-03
6.266666666666666607e+00,1.270808279514312744e-03
6.299999999999999822e+00,5.228770896792411804e-04
6.333333333333333037e+00,-2.046721056103706360e-04
6.366666666666666252e+00,-9.115599095821380615e-04
6.400000000000000355e+00,-1.599965617060661316e-03
6.433333333333333570e+00,-2.271328121423721313e-03
6.466666666666666785e+00,-2.926401793956756592e-03
6.500000000000000000e+00,-3.568022511899471283e-03
6.533333333333333215e+00,-4.196972586214542389e-03
6.566666666666666430e+00,-4.817652516067028046e-03
6.599999999999999645e+00,-5.434281192719936371e-03
6.633333333333332860e+00,-6.047138012945652008e-03
6.666666666666666963e+00,-6.655608303844928741e-03
6.700000000000000178e+00,-7.258099503815174103e-03
6.733333333333333393e+00,-7.851985283195972443e-03
6.766666666666666607e+00,-8.435966446995735168e-03
6.799999999999999822e+00,-9.006061591207981110e-03
6.833333333333333037e+00,-9.559532627463340759e-03
6.866666666666666252e+00,-1.009364146739244461e-02
6.899999999999999467e+00,-1.060443464666604996e-02
6.933333333333333570e+00,-1.108926488086581230e-02
6.966666666666666785e+00,-1.154445111751556396e-02
7.000000000000000000e+00,-1.196690602228045464e-02
7.033333333333333215e+00,-1.235352829098701477e-02
7.066666666666666430e+00,-1.270049018785357475e-02
7.099999999999999645e+00,-1.300487550906836987e-02
7.133333333333332860e+00,-1.326331403106451035e-02
7.166666666666666963e+00,-1.347327546682208776e-02
7.200000000000000178e+00,-1.363254472380504012e-02
7.233333333333333393e+00,-1.373780134599655867e-02
7.266666666666666607e+00,-1.378678920445963740e-02
7.299999999999999822e+00,-1.377859676722437143e-02
7.333333333333333037e+00,-1.371094956994056702e-02
7.366666666666666252e+00,-1.358193461783230305e-02
7.399999999999999467e+00,-1.339159207418560982e-02
7.433333333333333570e+00,-1.313850050792098045e-02
7.466666666666666785e+00,-1.282074954360723495e-02
7.500000000000000000e+00,-1.243947073817253113e-02
7.533333333333333215e+00,-1.199531368911266327e-02
7.566666666666666430e+00,-1.148686744272708893e-02
7.599999999999999645e+00,-1.091474667191505432e-02
7.633333333333332860e+00,-1.028013881295919418e-02
7.666666666666666963e+00,-9.583784267306327820e-03
7.700000000000000178e+00,-8.826772682368755341e-03
7.733333333333333393e+00,-8.010836318135261536e-03
7.766666666666666607e+00,-7.136939093470573425e-03
7.799999999999999822e+00,-6.206408143043518066e-03
7.833333333333333037e+00,-5.221939645707607269e-03
7.866666666666666252e+00,-4.184190183877944946e-03
7.899999999999999467e+00,-3.096680156886577606e-03
7.933333333333333570e+00,-1.961323432624340057e-03
7.966666666666666785e+00,-7.795030251145362854e-04
8.000000000000000000e+00,4.454422742128372192e-04
8.033333333333333215e+00,1.711640506982803345e-03
8.066666666666666430e+00,3.016339614987373352e-03
8.099999999999999645e+00,4.355474375188350677e-03
8.133333333333332860e+00,5.725957453250885010e-03
8.166666666666666075e+00,7.125064730644226074e-03
8.199999999999999289e+00,8.546942844986915588e-03
8.233333333333332504e+00,9.986017830669879913e-03
8.266666666666665719e+00,1.143710687756538391e-02
8.300000000000000711e+00,1.289382576942443848e-02
8.333333333333333925e+00,1.434712205082178116e-02
8.366666666666667140e+00,1.578663010150194168e-02
8.400000000000000355e+00,1.720160711556673050e-02
8.433333333333333570e+00,1.857985742390155792e-02
8.466666666666666785e+00,1.990751596167683601e-02
8.500000000000000000e+00,2.116815070621669292e-02
8.533333333333333215e+00,2.234418236184865236e-02
8.566666666666666430e+00,2.341591036611134768e-02
8.599999999999999645e+00,2.436268394149010419e-02
8.633333333333332860e+00,2.516389649827033281e-02
8.666666666666666075e+00,2.579731168225407600e-02
8.699999999999999289e+00,2.624049084261059761e-02
8.733333333333332504e+00,2.647401066496968269e-02
8.766666666666665719e+00,2.647906076163053513e-02
8.800000000000000711e+00,2.623858395963907242e-02
8.833333333333333925e+00,2.573958132416009903e-02
8.866666666666667140e+00,2.497076522558927536e-02
8.900000000000000355e+00,2.392604481428861618e-02
8.933333333333333570e+00,2.260543406009674072e-02
8.966666666666666785e+00,2.101083286106586456e-02
9.000000000000000000e+00,1.914823427796363831e-02
9.033333333333333215e+00,1.702764071524143219e-02
9.066666666666666430e+00,1.466299407184123993e-02
9.099999999999999645e+00,1.207080669701099396e-02
9.133333333333332860e+00,9.267590939998626709e-03
9.166666666666666075e+00,6.271535530686378479e-03
9.199999999999999289e+00,3.101108595728874207e-03
9.233333333333332504e+00,-2.241320908069610596e-04
9.266666666666665719e+00,-3.684880211949348450e-03
9.300000000000000711e+00,-7.261103019118309021e-03
9.333333333333333925e+00,-1.093402504920959473e-02
9.366666666666667140e+00,-1.468218863010406494e-02
9.400000000000000355e+00,-1.848416402935981750e-02
9.433333333333333570e+00,-2.231849357485771179e-02
9.466666666666666785e+00,-2.616086974740028381e-02
9.500000000000000000e+00,-2.998505719006061554e-02
9.533333333333333215e+00,-3.376280888915061951e-02
9.566666666666666430e+00,-3.746354486793279648e-02
9.599999999999999645e+00,-4.105470143258571625e-02
9.633333333333332860e+00,-4.450356122106313705e-02
9.666666666666666075e+00,-4.777589812874794006e-02
9.699999999999999289e+00,-5.083543248474597931e-02
9.733333333333332504e+00,-5.364555632695555687e-02
9.766666666666665719e+00,-5.617244867607951164e-02
9.800000000000000711e+00,-5.837914533913135529e-02
9.833333333333333925e+00,-6.022689398378133774e-02
9.866666666666667140e+00,-6.167717278003692627e-02
9.900000000000000355e+00,-6.269537843763828278e-02
9.933333333333333570e+00,-6.325160153210163116e-02
9.966666666666666785e+00,-6.332265213131904602e-02
1.000000000000000000e+01,-6.289640441536903381e-02
1.003333333333333321e+01,-6.196567788720130920e-02
1.006666666666666643e+01,-6.053438410162925720e-02
1.009999999999999964e+01,-5.861727520823478699e-02
1.013333333333333286e+01,-5.623714998364448547e-02
1.016666666666666607e+01,-5.342591553926467896e-02
1.019999999999999929e+01,-5.022453144192695618e-02
1.023333333333333250e+01,-4.668027162551879883e-02
1.026666666666666572e+01,-4.284560680389404297e-02
1.030000000000000071e+01,-3.877971321344375610e-02
1.033333333333333393e+01,-3.454238176345825195e-02
1.036666666666666714e+01,-3.019452095031738281e-02
1.040000000000000036e+01,-2.579580992460250854e-02
1.043333333333333357e+01,-2.140380442142486572e-02
1.046666666666666679e+01,-1.707248389720916748e-02
1.050000000000000000e+01,-1.285381615161895752e-02
1.053333333333333321e+01,-8.791275322437286377e-03
1.056666666666666643e+01,-4.921741783618927002e-03
1.059999999999999964e+01,-1.279860734939575195e-03
1.063333333333333286e+01,2.113021910190582275e-03
1.066666666666666607e+01,5.240701138973236084e-03
1.069999999999999929e+01,8.094459772109985352e-03
1.073333333333333250e+01,1.067027449607849121e-02
1.076666666666666572e+01,1.297026872634887695e-02
1.080000000000000071e+01,1.500360667705535889e-02
1.083333333333333393e+01,1.678671687841415405e-02
1.086666666666666714e+01,1.833904534578323364e-02
1.090000000000000036e+01,1.968182623386383057e-02
1.093333333333333357e+01,2.083964645862579346e-02
1.096666666666666679e+01,2.184111624956130981e-02
1.100000000000000000e+01,2.271495759487152100e-02
1.103333333333333321e+01,2.349156886339187622e-02
1.106666666666666643e+01,2.420023083686828613e-02
1.109999999999999964e+01,2.486994490027427673e-02
1.113333333333333286e+01,2.552831545472145081e-02
1.116666666666666607e+01,2.620149403810501099e-02
1.119999999999999929e+01,2.691445872187614441e-02
1.123333333333333250e+01,2.768822014331817627e-02
1.126666666666666572e+01,2.854093909263610840e-02
1.130000000000000071e+01,2.948842942714691162e-02
1.133333333333333393e+01,3.054315224289894104e-02
1.136666666666666714e+01,3.171415999531745911e-02
1.140000000000000036e+01,3.300631418824195862e-02
1.143333333333333357e+01,3.442123532295227051e-02
1.146666666666666679e+01,3.595629706978797913e-02
1.150000000000000000e+01,3.760714083909988403e-02
1.153333333333333321e+01,3.936678171157836914e-02
1.156666666666666643e+01,4.122331738471984863e-02
1.159999999999999964e+01,4.316272214055061340e-02
1.163333333333333286e+01,4.517094232141971588e-02
1.166666666666666607e+01,4.722992889583110809e-02
1.169999999999999929e+01,4.932154901325702667e-02
1.173333333333333250e+01,5.142535082995891571e-02
1.176666666666666572e+01,5.352134350687265396e-02
1.180000000000000071e+01,5.558971781283617020e-02
1.183333333333333393e+01,5.760933738201856613e-02
1.186666666666666714e+01,5.956197332125157118e-02
1.190000000000000036e+01,6.142837170045822859e-02
1.193333333333333357e+01,6.319116451777517796e-02
1.196666666666666679e+01,6.483534816652536392e-02
1.200000000000000000e+01,6.634432822465896606e-02
1.203333333333333321e+01,6.770686246454715729e-02
1.206666666666666643e+01,6.891313008964061737e-02
1.209999999999999964e+01,6.995497271418571472e-02
1.213333333333333286e+01,7.082836702466011047e-02
1.216666666666666607e+01,7.152786478400230408e-02
1.219999999999999929e+01,7.205436006188392639e-02
1.223333333333333250e+01,7.240863516926765442e-02
1.226666666666666572e+01,7.259426638484001160e-02
1.230000000000000071e+01,7.261902093887329102e-02
1.233333333333333393e+01,7.249116897583007812e-02
1.236666666666666714e+01,7.221959531307220459e-02
1.240000000000000036e+01,7.181659340858459473e-02
1.243333333333333357e+01,7.129400968551635742e-02
1.246666666666666679e+01,7.066503167152404785e-02
1.250000000000000000e+01,6.994429975748062134e-02
1.253333333333333321e+01,6.914466619491577148e-02
1.256666666666666643e+01,6.827864795923233032e-02
1.259999999999999964e+01,6.735987961292266846e-02
1.263333333333333286e+01,6.639953702688217163e-02
1.266666666666666607e+01,6.540756672620773315e-02
1.269999999999999929e+01,6.439313292503356934e-02
1.273333333333333250e+01,6.336372345685958862e-02
1.276666666666666572e+01,6.232537329196929932e-02
1.280000000000000071e+01,6.128333508968353271e-02
1.283333333333333393e+01,6.024174392223358154e-02
1.286666666666666714e+01,5.920015275478363037e-02
1.290000000000000036e+01,5.816169083118438721e-02
1.293333333333333357e+01,5.712524056434631348e-02
1.296666666666666679e+01,5.608946084976196289e-02
