0.000000000000000000e+00,4.097786749301676173e+04
3.333333333333333287e-02,4.067202703095903416e+04
6.666666666666666574e-02,4.080780740805400274e+04
1.000000000000000056e-01,4.091943741270949977e+04
1.333333333333333315e-01,4.083075753608007653e+04
1.666666666666666574e-01,4.079222969040968019e+04
2.000000000000000111e-01,4.076888311801676173e+04
2.333333333333333370e-01,4.074709686336126470e+04
2.666666666666666630e-01,4.072188081936685194e+04
2.999999999999999889e-01,4.069131095786778315e+04
3.333333333333333148e-01,4.065441253491619864e+04
3.666666666666666408e-01,4.061048358938547608e+04
4.000000000000000222e-01,4.055880761173184146e+04
4.333333333333333481e-01,4.049854806797020865e+04
4.666666666666666741e-01,4.042870839152700501e+04
5.000000000000000000e-01,4.034805196694599726e+04
5.333333333333333259e-01,4.025474933077281457e+04
5.666666666666666519e-01,4.014588716247671982e+04
5.999999999999999778e-01,4.001691544459962461e+04
6.333333333333333037e-01,3.986134194599627517e+04
6.666666666666666297e-01,3.967081223812849203e+04
6.999999999999999556e-01,3.943650634310986788e+04
7.333333333333332815e-01,3.915274674115456583e+04
7.666666666666666075e-01,3.882345786778398906e+04
8.000000000000000444e-01,3.846820370693668519e+04
8.333333333333333703e-01,3.811932175279329385e+04
8.666666666666666963e-01,3.780714181797020865e+04
9.000000000000000222e-01,3.754651056215084100e+04
9.333333333333333481e-01,3.733706063780260592e+04
9.666666666666666741e-01,3.717124505353817221e+04
1.000000000000000000e+00,3.704040386405958998e+04
1.033333333333333215e+00,3.693711010242085467e+04
1.066666666666666652e+00,3.685551530493482278e+04
1.100000000000000089e+00,3.679111673649906879e+04
1.133333333333333304e+00,3.674045187383612938e+04
1.166666666666666741e+00,3.670083653398510069e+04
1.199999999999999956e+00,3.667016119646182779e+04
1.233333333333333393e+00,3.664675643040037539e+04
1.266666666666666607e+00,3.662929105563314806e+04
1.300000000000000044e+00,3.661669576350093121e+04
1.333333333333333259e+00,3.660811583449720638e+04
1.366666666666666696e+00,3.660286021880819317e+04
1.399999999999999911e+00,3.660036880237430159e+04
1.433333333333333348e+00,3.660020513268156355e+04
1.466666666666666563e+00,3.660201277351024328e+04
1.500000000000000000e+00,3.660551166783054214e+04
1.533333333333333215e+00,3.661049813780260592e+04
1.566666666666666652e+00,3.661680851373370388e+04
1.600000000000000089e+00,3.662434459380819317e+04
1.633333333333333304e+00,3.663304454725325922e+04
1.666666666666666741e+00,3.664288655144320364e+04
1.699999999999999956e+00,3.665388151769087563e+04
1.733333333333333393e+00,3.666609127676908975e+04
1.766666666666666607e+00,3.667959948207635171e+04
1.800000000000000044e+00,3.669453706936685194e+04
1.833333333333333259e+00,3.671107861964618496e+04
1.866666666666666696e+00,3.672943144785847107e+04
1.899999999999999911e+00,3.674985742551210569e+04
1.933333333333333348e+00,3.677266570647113986e+04
1.966666666666666563e+00,3.679824909799813759e+04
2.000000000000000000e+00,3.682704041550279362e+04
2.033333333333333215e+00,3.685956340200186241e+04
2.066666666666666430e+00,3.689641454259776219e+04
2.100000000000000089e+00,3.693827761289571936e+04
2.133333333333333304e+00,3.698588730796089658e+04
2.166666666666666519e+00,3.704002560521415580e+04
2.200000000000000178e+00,3.710145265945065330e+04
2.233333333333333393e+00,3.717080496391992347e+04
2.266666666666666607e+00,3.724847168878026423e+04
2.299999999999999822e+00,3.733437645484171662e+04
2.333333333333333481e+00,3.742781366387337039e+04
2.366666666666666696e+00,3.752727755470205011e+04
2.399999999999999911e+00,3.763049493715084100e+04
2.433333333333333126e+00,3.773467615223463508e+04
2.466666666666666785e+00,3.783700971834264783e+04
2.500000000000000000e+00,3.793522244529794989e+04
2.533333333333333215e+00,3.802792495926443371e+04
2.566666666666666430e+00,3.811469171904096584e+04
2.600000000000000089e+00,3.819585370111731754e+04
